aX,aY,aZ,gX,gY,gZ
0.648,0.230,-0.704,-14.893,-29.846,4.333
0.666,0.188,-0.723,-8.972,-28.137,5.920
0.676,0.198,-0.739,-0.854,-26.794,8.362
0.673,0.208,-0.705,7.812,-26.672,9.888
0.679,0.199,-0.694,9.277,-26.245,12.756
0.705,0.230,-0.734,0.488,-26.001,18.250
0.657,0.280,-0.895,-8.606,-25.085,23.193
0.627,0.318,-0.901,-26.550,-29.663,25.024
0.600,0.377,-0.888,-36.316,-39.185,22.156
0.585,0.456,-0.766,-35.645,-47.302,15.564
0.588,0.554,-0.716,-33.081,-48.950,5.371
0.701,0.613,-0.751,-33.630,-45.288,-6.958
0.770,0.630,-0.835,-34.180,-42.297,-19.836
0.752,0.635,-0.921,-28.564,-43.396,-27.954
0.680,0.656,-0.941,-19.470,-48.279,-30.212
0.631,0.711,-0.873,-13.123,-54.810,-30.151
0.623,0.774,-0.742,-14.465,-59.998,-32.471
0.626,0.804,-0.646,-20.325,-61.829,-38.330
0.616,0.832,-0.575,-28.137,-60.486,-45.837
0.569,0.862,-0.525,-43.213,-57.617,-55.298
0.499,0.918,-0.508,-65.857,-55.237,-68.298
0.418,0.970,-0.547,-96.252,-55.969,-85.938
0.352,0.928,-0.676,-135.132,-62.683,-107.849
0.307,0.797,-0.855,-173.523,-79.163,-129.456
0.266,0.642,-0.962,-202.637,-106.628,-144.653
0.190,0.540,-0.938,-215.576,-140.930,-152.344
0.097,0.545,-0.811,-212.891,-173.767,-157.471
0.011,0.607,-0.606,-205.078,-199.219,-166.382
-0.060,0.668,-0.387,-198.730,-216.187,-184.326
-0.132,0.687,-0.209,-197.754,-226.440,-211.426
-0.184,0.664,-0.090,-204.163,-232.300,-242.371
-0.206,0.620,-0.068,-215.454,-234.619,-270.386
-0.249,0.429,-0.015,-222.900,-235.229,-293.457
-0.327,0.357,0.237,-233.215,-233.154,-310.486
-0.346,0.252,0.244,-257.996,-225.037,-321.472
-0.387,-0.004,0.016,-274.475,-213.013,-329.468
-0.450,-0.167,-0.128,-260.315,-203.674,-335.632
-0.495,-0.247,-0.146,-221.863,-195.862,-342.834
-0.504,-0.408,-0.071,-168.762,-187.012,-349.976
-0.484,-0.603,0.017,-113.403,-173.096,-349.670
-0.442,-0.769,0.061,-55.542,-152.832,-337.830
-0.382,-0.897,0.092,3.662,-127.136,-315.430
-0.329,-0.968,0.109,61.646,-98.328,-286.499
-0.322,-0.977,0.123,116.272,-69.641,-256.042
-0.385,-0.894,0.111,157.715,-45.654,-228.821
-0.439,-0.847,0.175,180.786,-29.846,-208.496
-0.509,-0.751,0.214,193.909,-17.639,-196.350
-0.564,-0.715,0.270,190.613,-9.155,-194.580
-0.619,-0.714,0.329,171.143,-4.700,-199.219
-0.656,-0.777,0.334,139.648,-1.892,-206.848
-0.647,-0.882,0.269,104.492,0.488,-213.989
-0.610,-0.992,0.188,72.815,1.343,-216.675
-0.561,-1.129,0.131,49.072,-0.610,-212.830
-0.491,-1.226,0.089,39.246,-2.869,-201.172
-0.399,-1.324,0.100,42.603,-2.319,-182.739
